model,adapter,task,method,ttc,signal,bin,bin_position,mean,sem,n
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,6,0.8571428571428571,0.9802218872454287,0.0013841229470529387,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_p,7,1.0,0.9825526527732936,0.0012547111431453544,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,0,0.0,1.0560878253233599,0.030026966935113853,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,1,0.14285714285714285,0.763374213730428,0.03514125436016205,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,2,0.2857142857142857,0.2864615198831066,0.028865732508379822,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,3,0.42857142857142855,0.31476561188413527,0.028430165001868287,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,4,0.5714285714285714,0.18972654229348668,0.023375329170538205,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,5,0.7142857142857143,0.21589069472585676,0.024397234047906103,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,6,0.8571428571428571,0.3160695192748719,0.02556100692235538,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,7,1.0,0.645980943457116,0.021442512435141257,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,0,0.0,1.5807555846678905,0.03536344270765887,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,1,0.14285714285714285,1.0145173443720126,0.045847776111162086,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,2,0.2857142857142857,0.12797981318420706,0.021038960196815434,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,3,0.42857142857142855,0.16781649959828848,0.02246486759960421,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,4,0.5714285714285714,0.11964662342439764,0.0214210659804072,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,5,0.7142857142857143,0.10767655779297153,0.018830720952028934,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,6,0.8571428571428571,0.4388128002866721,0.040123607398808284,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,7,1.0,1.3656477446790236,0.05853235384265433,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,0,0.0,0.9560540409306618,0.002939738379139558,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,1,0.14285714285714285,0.9571992299020525,0.002752531205902131,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,2,0.2857142857142857,0.9643853546429162,0.0021021103759504994,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,3,0.42857142857142855,0.9618934846948911,0.0020792956735893988,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,4,0.5714285714285714,0.9631375547465841,0.0020100056242081327,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,5,0.7142857142857143,0.9616473826701419,0.0022046985306032403,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,6,0.8571428571428571,0.9633152773811932,0.00215576409496116,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,7,1.0,0.9670017667969247,0.0019297283181043837,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_p,0,0.0,0.9500356886631404,0.005434079716249667,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_p,1,0.14285714285714285,0.9498790368055686,0.00520024774572554,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_p,2,0.2857142857142857,0.9630568146323546,0.0033633279436381374,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_p,3,0.42857142857142855,0.9600786907041173,0.0031437316788002043,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_p,4,0.5714285714285714,0.969807474827155,0.002156737756528572,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_p,5,0.7142857142857143,0.9726663064434488,0.0018689631741856622,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_p,6,0.8571428571428571,0.9757755049963065,0.0016962030845107871,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_p,7,1.0,0.9789974704992495,0.001470635909882359,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,0,0.0,1.0002838987642813,0.030001793517308528,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,1,0.14285714285714285,0.7526922873427614,0.03502400492534369,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,2,0.2857142857142857,0.2265814200948979,0.02749260481533662,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,3,0.42857142857142855,0.3540119071096114,0.028142900399426633,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,4,0.5714285714285714,0.19151626600878865,0.02570835518247917,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,5,0.7142857142857143,0.19710045674432075,0.0235629540053358,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,6,0.8571428571428571,0.26281260050005717,0.0231179856825434,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,7,1.0,0.6948785360975229,0.022644383851011092,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,0,0.0,1.4842112321120042,0.03709119134285067,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,1,0.14285714285714285,0.9848979072585606,0.0479109586382059,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,2,0.2857142857142857,0.09782524631203462,0.021148587981753106,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,3,0.42857142857142855,0.2017229130028938,0.020517758395359326,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,4,0.5714285714285714,0.05572080799402335,0.015871676094661672,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,5,0.7142857142857143,0.06181543300029798,0.01596034147894097,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,6,0.8571428571428571,0.3044303462485401,0.03487149706116828,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,7,1.0,1.497400403394101,0.06366870590852408,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,0,0.0,0.9589016620846662,0.0025691830507445406,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,1,0.14285714285714285,0.9610315211252134,0.002432550922470251,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,2,0.2857142857142857,0.967439950537186,0.001853488059813671,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,3,0.42857142857142855,0.9608347635416279,0.0018034879462170506,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,4,0.5714285714285714,0.960747830857487,0.0018782286373561826,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,5,0.7142857142857143,0.9562286785754278,0.00244748300165714,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,6,0.8571428571428571,0.9576739995987518,0.00244486393152735,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,7,1.0,0.9623797269761658,0.0021141841894051767,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_p,0,0.0,0.939134588608375,0.005935768676912133,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_p,1,0.14285714285714285,0.9446583583568915,0.005462583922051194,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_p,2,0.2857142857142857,0.9622650121521745,0.003252310317131762,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_p,3,0.42857142857142855,0.958142758307294,0.0028994191775382626,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_p,4,0.5714285714285714,0.9667643875596871,0.0021480256747385446,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_p,5,0.7142857142857143,0.9698926366827427,0.001987610399741634,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_p,6,0.8571428571428571,0.9721058689798336,0.0018863321166663052,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_p,7,1.0,0.97614798855505,0.0016265963221237273,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,0,0.0,1.0751380420374774,0.028762946772592973,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,1,0.14285714285714285,0.8740964712842572,0.03550219341433464,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,2,0.2857142857142857,0.25923645474629126,0.029874365544402714,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,3,0.42857142857142855,0.3370297026899146,0.02894862480044204,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,4,0.5714285714285714,0.20342708096698645,0.02475507171283126,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,5,0.7142857142857143,0.2243202193136309,0.024288277112967622,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,6,0.8571428571428571,0.30927203929397,0.02407191976720031,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,7,1.0,0.7111706067136935,0.02238907334279608,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,0,0.0,1.5430013896563115,0.034211565761785426,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,1,0.14285714285714285,1.102731505389779,0.04480055224068709,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,2,0.2857142857142857,0.13373274239771163,0.022589328453090425,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,3,0.42857142857142855,0.18960682021495767,0.021064843419601468,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,4,0.5714285714285714,0.11932283816291975,0.023607010295479368,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,5,0.7142857142857143,0.14525006814883687,0.024650136489585035,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,6,0.8571428571428571,0.30681841218461975,0.03366532836425235,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,7,1.0,1.6341285223605482,0.05849058453045782,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,0,0.0,0.9592128757798232,0.0026558610728504243,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,1,0.14285714285714285,0.9603948477079275,0.0025385086933540388,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,2,0.2857142857142857,0.9662326145232905,0.0019962556886407167,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,3,0.42857142857142855,0.9622551543619736,0.0019526876043713499,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,4,0.5714285714285714,0.9664608256711129,0.0017313284324575373,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,5,0.7142857142857143,0.9663887577747186,0.0019098728842654891,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,6,0.8571428571428571,0.9684237204471634,0.0017567405044195226,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,7,1.0,0.9716337726764074,0.0015696474830213004,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_p,0,0.0,0.9407473659668213,0.006495477187555725,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_p,1,0.14285714285714285,0.9519703902495213,0.005145700695702445,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_p,2,0.2857142857142857,0.9653931802791408,0.0031898087010210213,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_p,3,0.42857142857142855,0.9616722472457804,0.002775904892415238,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_p,4,0.5714285714285714,0.9709798741238749,0.002034223721194626,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_p,5,0.7142857142857143,0.9741410397018634,0.0017499477840761779,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_p,6,0.8571428571428571,0.97735013442653,0.0015106959771496232,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_p,7,1.0,0.9803100535413648,0.0013141820809481962,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,0,0.0,0.9669839767847421,0.030969968202285262,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,1,0.14285714285714285,0.6718613582763189,0.033122171765508086,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,2,0.2857142857142857,0.2670583726242286,0.029485934861976728,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,3,0.42857142857142855,0.35089826839321125,0.030081450089414295,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,4,0.5714285714285714,0.19339381761675772,0.025027969229784303,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,5,0.7142857142857143,0.19226898254622674,0.02417113344255099,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,6,0.8571428571428571,0.303170478734955,0.02521563610454919,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,7,1.0,0.6103532719774915,0.021756836172105276,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,0,0.0,1.4746545725908036,0.0316444786620865,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,1,0.14285714285714285,0.9162702686905574,0.04419479439074101,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,2,0.2857142857142857,0.12497151362715671,0.019200419940772272,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,3,0.42857142857142855,0.21473061936095547,0.019888024348985782,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,4,0.5714285714285714,0.12018919898053775,0.020255283994811718,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,5,0.7142857142857143,0.1364597598132558,0.021855678981246428,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,6,0.8571428571428571,0.42060160599156426,0.03725967559268551,390
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,7,1.0,1.3702129909126923,0.060477080905534095,390
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_p,0,0.0,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_p,1,0.14285714285714285,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_p,2,0.2857142857142857,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_p,3,0.42857142857142855,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_p,4,0.5714285714285714,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_p,5,0.7142857142857143,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_p,6,0.8571428571428571,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_p,7,1.0,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_p,0,0.0,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_p,1,0.14285714285714285,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_p,2,0.2857142857142857,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_p,3,0.42857142857142855,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_p,4,0.5714285714285714,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_p,5,0.7142857142857143,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_p,6,0.8571428571428571,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_p,7,1.0,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_entropy,0,0.0,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_entropy,1,0.14285714285714285,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_entropy,2,0.2857142857142857,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_entropy,3,0.42857142857142855,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_entropy,4,0.5714285714285714,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_entropy,5,0.7142857142857143,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_entropy,6,0.8571428571428571,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,reasoning_entropy,7,1.0,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_entropy,0,0.0,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_entropy,1,0.14285714285714285,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_entropy,2,0.2857142857142857,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_entropy,3,0.42857142857142855,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_entropy,4,0.5714285714285714,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_entropy,5,0.7142857142857143,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_entropy,6,0.8571428571428571,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_baseline,,action_entropy,7,1.0,,0.0,0
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,0,0.0,0.6183680812517802,0.020728206503275736,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,1,0.14285714285714285,0.7112405574984021,0.015925988480637678,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,2,0.2857142857142857,0.7484675320762177,0.01186937421141317,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,3,0.42857142857142855,0.7829677783228733,0.010206806332883735,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,4,0.5714285714285714,0.8093411889175574,0.009135202978603632,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,5,0.7142857142857143,0.811699684019442,0.008867909103223966,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,6,0.8571428571428571,0.8165507170597397,0.009339721031395895,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,7,1.0,0.8328678442466827,0.008254866991117812,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_p,0,0.0,0.723356714223822,0.032674141282179284,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_p,1,0.14285714285714285,0.7825114162431823,0.023131581579633582,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_p,2,0.2857142857142857,0.8197705416836673,0.013610583621779642,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_p,3,0.42857142857142855,0.8304726727375831,0.011239766390197853,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_p,4,0.5714285714285714,0.8627732097226437,0.008407789434393995,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_p,5,0.7142857142857143,0.869330869924829,0.007671598347577437,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_p,6,0.8571428571428571,0.8788472156758819,0.007236137719025976,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_p,7,1.0,0.8933137653798613,0.0061800209141617025,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,0,0.0,1.2347432558735212,0.07803922940695893,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,1,0.14285714285714285,0.5023358489049415,0.08019204553839313,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,2,0.2857142857142857,0.657175805210818,0.08428871483072053,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,3,0.42857142857142855,0.303619481386502,0.06374217772522127,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,4,0.5714285714285714,0.09705076904831206,0.040693043733052055,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,5,0.7142857142857143,0.3553888920863149,0.07842790171950413,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,6,0.8571428571428571,0.6072688426987346,0.08515557791264092,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,7,1.0,1.0731069278029381,0.09436646756067854,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,0,0.0,1.5277238047785229,0.065344906502777,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,1,0.14285714285714285,0.5946895043779579,0.0782864734590342,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,2,0.2857142857142857,0.44237667866206415,0.07418294728974614,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,3,0.42857142857142855,0.33586999591595185,0.06164126504934054,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,4,0.5714285714285714,0.056944461503169605,0.022011538897385732,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,5,0.7142857142857143,0.2099131288420823,0.07082112871527388,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,6,0.8571428571428571,0.3599768250197586,0.07998750400900613,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,8.0,action_entropy,7,1.0,1.9404199953139243,0.14911281098163104,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,0,0.0,0.625518314457602,0.020254964397376254,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,1,0.14285714285714285,0.6940236574521771,0.018227259482269886,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,2,0.2857142857142857,0.7695834133498094,0.011756448049375676,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,3,0.42857142857142855,0.791147475736955,0.00970860228469072,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,4,0.5714285714285714,0.8196123962162137,0.008465699609821463,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,5,0.7142857142857143,0.83086354373843,0.007889346230880534,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,6,0.8571428571428571,0.8327068874736674,0.008278317937496433,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_p,7,1.0,0.842440285399031,0.007710455278633635,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_p,0,0.0,0.711217803011338,0.03351352354708512,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_p,1,0.14285714285714285,0.7474655623237292,0.028610970108055293,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_p,2,0.2857142857142857,0.8139760448838825,0.016122748554288337,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_p,3,0.42857142857142855,0.8137119388828675,0.01291646085211541,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_p,4,0.5714285714285714,0.8468232545408387,0.009723062560329489,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_p,5,0.7142857142857143,0.8592214445266183,0.008257892901203129,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_p,6,0.8571428571428571,0.8683545011063178,0.008169385252573196,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_p,7,1.0,0.8845101987507451,0.007093424728156998,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,0,0.0,0.8318498608062025,0.062412683069251476,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,1,0.14285714285714285,0.5947092106836458,0.05898220098548805,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,2,0.2857142857142857,0.3415611677109256,0.05448218975548209,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,3,0.42857142857142855,0.8831330426109814,0.08653859961925525,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,4,0.5714285714285714,0.5452577726670319,0.079622855472067,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,5,0.7142857142857143,0.5006892721347516,0.07276138003422966,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,6,0.8571428571428571,0.48053468506735286,0.06326687176048375,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,reasoning_entropy,7,1.0,1.1090474506299546,0.06954712640361849,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,0,0.0,1.4215501924355824,0.07119657740748433,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,1,0.14285714285714285,0.8504284277454847,0.07726478651066132,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,2,0.2857142857142857,0.3683165677059959,0.06435260625353141,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,3,0.42857142857142855,0.5533878590032044,0.07242593024105706,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,4,0.5714285714285714,0.03981964725276662,0.012241312649638177,90
